word_count,lead_paragraph,headline,abstract,locations,section,snippet,source,subjects,url,desk,date,type,id
732,oil producers group opec can ride out slump in oil prices and keep output unchanged its head said on sunday arguing market weakness did not reflect supply and demand fundamentals and could have been driven by speculators,opec chief defends policy says group to try to ride out price fall,,[],Business Day,oil producers group opec can ride out slump in oil prices and keep output unchanged its head said on sunday arguing market weakness did not reflect supply and demand fundamentals and could have been driven by speculators,Reuters,[],http://www.nytimes.com/reuters/2014/12/15/business/15reuters-opec-oil-badri.html,None,2014-12-15,News,548eb5aa79881018ac4baa75
209,germany bundesbank said on monday it would have to cut its inflation forecast if recent declines in oil prices are,bundesbank says may cut inflation forecast due to oil price,,[],Business Day,germany bundesbank said on monday it would have to cut its inflation forecast if recent declines in oil prices are,Reuters,[],http://www.nytimes.com/reuters/2014/12/15/business/15reuters-bundesbank-ecb.html,None,2014-12-15,News,548ec25679881018ac4baba0
420,"apache corp has agreed to sell stakes in two liquefied natural gas developments wheatstone in australia and kitimat in canada for billion to woodside petroleum which ""stress tested"" the projects against low crude prices before signing up to buy them",apache to sell stakes in lng projects to woodside for bln,,[],Business Day,"apache corp has agreed to sell stakes in two liquefied natural gas developments wheatstone in australia and kitimat in canada for billion to woodside petroleum which ""stress tested"" the projects against low crude prices before signing up to",Reuters,[],http://www.nytimes.com/reuters/2014/12/15/business/15reuters-apache-divestiture.html,None,2014-12-15,News,548ee09279881018ac4bae68
114,us stocks are opening higher as the market comes off its worst loss in two months,us stocks open higher crude oil stabilizes,,[],U.S.,us stocks are opening higher as the market comes off its worst loss in two months,AP,[],http://www.nytimes.com/aponline/2014/12/15/us/ap-financial-markets-us-open.html,None,2014-12-15,News,548ef39779881018ac4bb03c
122,oil price declines will weigh on already low inflation in the euro area in coming months and many members of the european central bank support acting to contain the risk of deflation ecb governing council member ignazio visco said on monday,many at ecb support containing deflation risk as oil falls ecb visco,,[],Business Day,oil price declines will weigh on already low inflation in the euro area in coming months and many members of the european central bank support acting to contain the risk of deflation ecb governing council member ignazio visco said on monday,Reuters,[],http://www.nytimes.com/reuters/2014/12/15/business/15reuters-ecb-visco-oil.html,None,2014-12-15,News,548f073b79881018ac4bb226
225,there was no need for an emergency opec meeting despite the drop in oil prices uae oil minister suhail bin mohammed al mazroui said on monday,uae sees no need for quick opec meeting market will stabilize,,[],Business Day,there was no need for an emergency opec meeting despite the drop in oil prices uae oil minister suhail bin mohammed al mazroui said on monday,Reuters,[],http://www.nytimes.com/reuters/2014/12/15/business/15reuters-oil-emirates.html,None,2014-12-15,News,548f11c679881018ac4bb320
397,"italy central bank chief called on monday for the european central bank to begin large scale bond purchases ""rather quickly"" if price pressures remain weak adding that oil price falls would indeed push down inflation",ecb should begin bond buys quickly if inflation stays low visco,,[],Business Day,"italy central bank chief called on monday for the european central bank to begin large scale bond purchases ""rather quickly"" if price pressures remain weak adding that oil price falls would indeed push down inflation",Reuters,[],http://www.nytimes.com/reuters/2014/12/15/business/15reuters-ecb-policy.html,None,2014-12-15,News,548f13e1798810619765dc03
132,us stocks are falling in midday trading extending losses from last week,us stocks slide in midday trade extending decline,,[],U.S.,us stocks are falling in midday trading extending losses from last week,AP,[],http://www.nytimes.com/aponline/2014/12/15/us/ap-financial-markets-us-midday.html,None,2014-12-15,News,548f149d798810619765dc15
288,venezuela will further restrict nighttime border crossings to try to stop the widespread smuggling of fuel and food that have contributed to shortages of basic goods in the country reeling economy,venezuela restricts nighttime border crossings to combat smuggling,,[],World,venezuela will further restrict nighttime border crossings to try to stop the widespread smuggling of fuel and food that have contributed to shortages of basic goods in the country reeling economy,Reuters,[],http://www.nytimes.com/reuters/2014/12/15/world/americas/15reuters-venezuela-borders.html,None,2014-12-15,News,548f181f798810619765dc75
830,the price of oil has fallen by nearly half in just six months surprising and steep plunge that has consumers cheering producers howling and economists wringing their hands over whether this is good or bad thing,why oil is down by half what it means for you,,[],U.S.,the price of oil has fallen by nearly half in just six months surprising and steep plunge that has consumers cheering producers howling and economists wringing their hands over whether this is good or bad thing,AP,[],http://www.nytimes.com/aponline/2014/12/15/us/ap-us-oil-collapse-what-to-know.html,None,2014-12-15,News,548f1c7f798810619765dce1
107,european union competition authorities gave conditional clearance on monday for oil major bp to acquire jet fuel business statoil fuel and retail aviation (sfra),eu regulators okay bp to acquire statoil fuel and retail aviation,,[],Business Day,european union competition authorities gave conditional clearance on monday for oil major bp to acquire jet fuel business statoil fuel and retail aviation (sfra),Reuters,[],http://www.nytimes.com/reuters/2014/12/15/business/15reuters-statoil-m-a-bp-eu.html,None,2014-12-15,News,548f1f25798810619765dd29
125,us stocks are closing lower extending losses from last week,us stocks slide extending decline as oil slumps,,[],U.S.,us stocks are closing lower extending losses from last week,AP,[],http://www.nytimes.com/aponline/2014/12/15/us/ap-financial-markets-us-close.html,None,2014-12-15,News,548f4e4f798810619765e1b5
606,the bank of russia has raised its key interest rate to percent from percent in desperate move to boost its currency and rescue its troubled economy,russia raises key rate to protect ailing economy,,[],U.S.,the bank of russia has raised its key interest rate to percent from percent in desperate move to boost its currency and rescue its troubled economy,AP,[],http://www.nytimes.com/aponline/2014/12/15/us/politics/ap-us-russia-central-bank.html,None,2014-12-15,News,548f6634798810619765e3f0
392,spanish oil major repsol is close to buying canada fifth largest independent petroleum producer talisman energy source with knowledge of the matter said on monday,repsol close to buying talisman energy source,,[],Business Day,spanish oil major repsol is close to buying canada fifth largest independent petroleum producer talisman energy source with knowledge of the matter said on monday,Reuters,[],http://www.nytimes.com/reuters/2014/12/15/business/15reuters-repsol-m-a-talisman.html,None,2014-12-15,News,548f721d798810619765e515
301,,talisman energy confirms deal talks with repsol of spain,if successful the takeover of talisman canadian oil and gas producer would roughly double repsol oil production,[u'Canada'],Business Day,if successful the takeover of talisman canadian oil and gas producer would roughly double repsol oil production,The New York Times,"[u'Mergers, Acquisitions and Divestitures']",http://dealbook.nytimes.com/2014/12/15/talisman-energy-confirms-deal-talks-with-repsol-of-spain/,Business,2014-12-15,Blog,548fa212798810619765e99d
456,prime minister shinzo abe landslide victory in sunday vote may be double edged sword for the bank of japan which is looking to work with abe to push for wage growth but may also face pressure to expand stimulus to bolster the fragile economy,boj to stand pat as abe poll win offers hope in deflation fight,,[],Business Day,prime minister shinzo abe landslide victory in sunday vote may be double edged sword for the bank of japan which is looking to work with abe to push for wage growth but may also face pressure to expand stimulus to bolster the fragile economy,Reuters,[],http://www.nytimes.com/reuters/2014/12/15/business/15reuters-japan-economy-boj.html,None,2014-12-15,News,548fa56c798810619765e9d5
595,wall street s losses which continued into second week were modest compared with stocks in france and germany and the russian ruble,oil still falling and so are the markets,dropping oil prices drive stock market down extending losses into second week,[],Business Day,wall street s losses which continued into second week were modest compared with stocks in france and germany and the russian ruble,The New York Times,"[u'Nasdaq Composite Index', u'Stocks and Bonds', u""Standard & Poor's 500-Stock Index"", u'Dow Jones Stock Average']",http://www.nytimes.com/2014/12/16/business/daily-stock-market-activity.html,Business,2014-12-16,News,548efa2e79881018ac4bb0e3
582,raising interest rates by percentage points in the middle of the night is sure sign of an emerging markets currency crisis,vladimir putin vs the currency markets what to know about the ruble collapse,,[],The Upshot,raising interest rates by percentage points in the middle of the night is sure sign of an emerging markets currency crisis,The New York Times,"[u'Ruble (Currency)', u'Interest Rates', u'Economic Conditions and Trends', u'Banking and Financial Institutions']",http://www.nytimes.com/2014/12/16/upshot/vladimir-putin-vs-the-currency-markets-what-to-know-about-the-rubles-collapse.html,Upshot,2014-12-16,News,548f75c3798810619765e577
537,oil prices have fallen and eased prices at the gas pump for drivers but airfares haven t nudged bit,no relief for air travelers,editorial observes that airfares have remained high this holiday season despite steep drop in oil prices holds biggest reasons for this are strong demand for air travel and growing power of the highly consolidated airline industry argues lack of competition has begun to seriously harm consumers and has allowed the industry to exert troubling political influence,[u'United States'],Opinion,oil prices have fallen and eased prices at the gas pump for drivers but airfares haven t nudged bit,The New York Times,"[u'Airlines and Airplanes', u'Oil (Petroleum) and Gasoline', u'Antitrust Laws and Competition Issues', u'Editorials', u'Prices (Fares, Fees and Rates)', u'Lobbying and Lobbyists', u'United States Politics and Government']",http://www.nytimes.com/2014/12/16/opinion/no-relief-for-air-travelers.html,Editorial,2014-12-16,Editorial,548f96ea798810619765e896
888,the companies have little interest in using the money saved from cheaper fuel to improve life in the cheap seats the focus is instead on the high revenue producing business traveler,airlines use fuel windfall to pursue premium flier,joe sharkey on the road column airlines are using revenue saved from cheaper jet fuel to enhance their business and first class service to attract more business travelers coach fares do not fall,[],Business Day,the companies have little interest in using the money saved from cheaper fuel to improve life in the cheap seats the focus is instead on the high revenue producing business traveler,The New York Times,"[u'Airlines and Airplanes', u'Business Travel', u'Prices (Fares, Fees and Rates)', u'Travel and Vacations']",http://www.nytimes.com/2014/12/16/business/airlines-use-fuel-windfall-to-pursue-premium-flier.html,Business,2014-12-16,News,548fa7d2798810619765ea0e
799,the global economy is ending the year in fragile state with factory activity shrinking in china euro zone business growth remaining weak and emerging market giant russia in spiraling currency crisis,world set to end year in brittle economic state,,[],Business Day,the global economy is ending the year in fragile state with factory activity shrinking in china euro zone business growth remaining weak and emerging market giant russia in spiraling currency crisis,Reuters,[],http://www.nytimes.com/reuters/2014/12/16/business/16reuters-global-economy.html,None,2014-12-16,News,548fbeb9798810619765ec22
608,spain repsol has agreed to buy talisman energy canada fifth largest independent oil producer for billion as the drop in oil prices pushes energy companies to take the plunge on big mamp a deals,repsol to buy talisman energy for hefty premium,,[],Business Day,spain repsol has agreed to buy talisman energy canada fifth largest independent oil producer for billion as the drop in oil prices pushes energy companies to take the plunge on big mamp a deals,Reuters,[],http://www.nytimes.com/reuters/2014/12/16/business/16reuters-repsol-m-a-talisman.html,None,2014-12-16,News,548fc2f6798810619765ec83
936,russian president vladimir putin faces major new challenge after catastrophic fall in the value of the ruble which hit new low tuesday despite the central bank desperate efforts to halt the selling,ruble collapse shakes russian economy consumers,,[],World,russian president vladimir putin faces major new challenge after catastrophic fall in the value of the ruble which hit new low tuesday despite the central bank desperate efforts to halt the selling,AP,[],http://www.nytimes.com/aponline/2014/12/16/world/europe/ap-eu-russia-economy.html,None,2014-12-16,News,548fdcf9798810619765eee6
736,president barack obama will sign legislation imposing new economic sanctions on russia the white house said tuesday as the us claimed some credit for sparking moscow roiling currency crisis and moved to deepen the pain,obama backs bill imposing new sanctions on russia,,[],U.S.,president barack obama will sign legislation imposing new economic sanctions on russia the white house said tuesday as the us claimed some credit for sparking moscow roiling currency crisis and moved to deepen the pain,AP,[],http://www.nytimes.com/aponline/2014/12/16/us/politics/ap-us-congress-russian-sanctions.html,None,2014-12-16,News,548fdf18798810619765ef1c
147,the oil price plunge is likely to have significant impact on state revenues in the gulf cooperation council but gcc nations have big reserves so in general they will not need to cut state spending significantly senior international monetary fund official said on tuesday,imf official no need for gcc to cut spending much as oil falls,,[],Business Day,the oil price plunge is likely to have significant impact on state revenues in the gulf cooperation council but gcc nations have big reserves so in general they will not need to cut state spending significantly senior international monetary,Reuters,[],http://www.nytimes.com/reuters/2014/12/16/business/16reuters-mideast-imf-economy.html,None,2014-12-16,News,548fe346798810619765ef79
752,,repsol agrees to buy talisman energy for billion,the deal will expand repsol portfolio of energy assets adding operations in north america britain southeast asia colombia and norway,"[u'Canada', u'Spain']",Business Day,the deal will expand repsol portfolio of energy assets adding operations in north america britain southeast asia colombia and norway,The New York Times,"[u'Mergers, Acquisitions and Divestitures', u'Stocks and Bonds']",http://dealbook.nytimes.com/2014/12/16/repsol-agrees-to-buy-talisman-energy-for-8-3-billion/,Business,2014-12-16,Blog,548fece0798810619765f054
1081,,rbs lloyds and co op bank fall short in bank of england stress test,three banks would not have had sufficient capital to comfortably weather sharp financial downturn at the end of the bank of england found,"[u'England', u'Great Britain']",Business Day,three banks would not have had sufficient capital to comfortably weather sharp financial downturn at the end of the bank of england found,The New York Times,[u'Regulation and Deregulation of Industry'],http://dealbook.nytimes.com/2014/12/16/3-banks-fall-short-in-bank-of-england-stress-test/,Business,2014-12-16,Blog,548ff337798810619765f0e7
426,"asian stock markets powered higher thursday sweeping aside worries about flagging global economy after the us federal reserve said it would to remain ""patient"" in its approach to raising interest rates",fed rate wording boosts asian stock markets,,[],World,"asian stock markets powered higher thursday sweeping aside worries about flagging global economy after the us federal reserve said it would to remain ""patient"" in its approach to raising interest rates",AP,[],http://www.nytimes.com/aponline/2014/12/16/world/asia/ap-financial-markets.html,None,2014-12-16,News,548ff5a4798810619765f11a
414,euro zone businesses are ending in slightly better shape than thought but growth remains weak and firms are still cutting prices to encourage trade ,euro zone private sector ends with weak growth more price cuts pmi,,[],Business Day,euro zone businesses are ending in slightly better shape than thought but growth remains weak and firms are still cutting prices to encourage trade ,Reuters,[],http://www.nytimes.com/reuters/2014/12/16/business/16reuters-pmi-flash-eurozone.html,None,2014-12-16,News,548ff7ac798810619765f14e
314,spanish energy company repsol is buying canadian oil firm talisman energy for billion combination that would be among the largest privately owned oil and gas companies in the world repsol said tuesday,spain repsol buys canada talisman for bln,,[],Business Day,spanish energy company repsol is buying canadian oil firm talisman energy for billion combination that would be among the largest privately owned oil and gas companies in the world repsol said tuesday,AP,[],http://www.nytimes.com/aponline/2014/12/16/business/ap-eu-spain-repsol-talisman-.html,None,2014-12-16,News,548ffb3a798810619765f1a0
303,the ftse rose on tuesday as drop in uk inflation propped up the stock market in the face of market turmoil caused by russia while energy stocks rebounded,drop in inflation helps ftse shrug off russia turmoil,,[],Business Day,the ftse rose on tuesday as drop in uk inflation propped up the stock market in the face of market turmoil caused by russia while energy stocks rebounded,Reuters,[],http://www.nytimes.com/reuters/2014/12/16/business/16reuters-markets-stocks-ftse.html,None,2014-12-16,News,548ffbe4798810619765f1af
554,british inflation fell unexpectedly to its lowest level in more than years in november further easing squeeze on consumers and leaving the bank of england under no pressure to raise interest rates soon,uk inflation falls sharply in november to year low,,[],Business Day,british inflation fell unexpectedly to its lowest level in more than years in november further easing squeeze on consumers and leaving the bank of england under no pressure to raise interest rates soon,Reuters,[],http://www.nytimes.com/reuters/2014/12/16/business/16reuters-britain-inflation.html,None,2014-12-16,News,548ffd4b798810619765f1cf
33,as oil plunges to five and a half year lows dollar strength is luring investments away from emerging markets mark tinker of axa framlington asia talks about the pressures on equities and bonds pamela ambler reports,oil price fall not all bad news for emerging markets,,[],Multimedia/Photos,as oil plunges to five and a half year lows dollar strength is luring investments away from emerging markets mark tinker of axa framlington asia talks about the pressures on equities and bonds pamela ambler reports,Reuters,[],http://www.nytimes.com/video/multimedia/100000003307446/oil-price-fall-not-all-bad-news-for-emerging-markets.html,Multimedia/Photos,2014-12-16,Video,548ffda3798810619765f1d8
392,plunging oil prices could heighten geopolitical tensions trigger defaults by us shale oil and gas firms and destabilise euro zone inflation expectations the bank of england warned on tuesday,plunging oil prices could boost geopolitical tensions boe report,,[],Business Day,plunging oil prices could heighten geopolitical tensions trigger defaults by us shale oil and gas firms and destabilise euro zone inflation expectations the bank of england warned on tuesday,Reuters,[],http://www.nytimes.com/reuters/2014/12/16/business/16reuters-britain-boe-risks.html,None,2014-12-16,News,54900237798810619765f249
428,"apache corp has agreed to sell stakes in two liquefied natural gas developments wheatstone in australia and kitimat in canada for billion to woodside petroleum which ""stress tested"" the projects against low crude prices before signing up to buy them",apache to sell stakes in lng projects to woodside for billion,,[],Business Day,"apache corp has agreed to sell stakes in two liquefied natural gas developments wheatstone in australia and kitimat in canada for billion to woodside petroleum which ""stress tested"" the projects against low crude prices before signing up to",Reuters,[],http://www.nytimes.com/reuters/2014/12/16/business/16reuters-apache-divestiture.html,None,2014-12-16,News,549005c1798810619765f2ac
257,consumer price inflation in the uk fell to year low of percent in the year to november as lower transport costs in the wake of the slide in oil prices diminished price pressures official figures showed tuesday,uk inflation down at percent lowest in years,,[],World,consumer price inflation in the uk fell to year low of percent in the year to november as lower transport costs in the wake of the slide in oil prices diminished price pressures official figures showed tuesday,AP,[],http://www.nytimes.com/aponline/2014/12/16/world/europe/ap-eu-britain-economy.html,None,2014-12-16,News,54900eef798810619765f387
355,dubai main stock market and abu dhabi index closed on tuesday at their lowest points of the year amid mounting anxiety over plunging oil prices,dubai and abu dhabi stocks close at lowest of year,,[],World,dubai main stock market and abu dhabi index closed on tuesday at their lowest points of the year amid mounting anxiety over plunging oil prices,AP,[],http://www.nytimes.com/aponline/2014/12/16/world/middleeast/ap-ml-mideast-markets.html,None,2014-12-16,News,549011b4798810619765f3cb
505,us stocks fell for third day in volatile session tuesday led by declines in consumer discretionary and technology shares while another drop in the russian rouble added to worries about the global economy,wall st falls third session led by tech discretionaries,,[],Business Day,us stocks fell for third day in volatile session tuesday led by declines in consumer discretionary and technology shares while another drop in the russian rouble added to worries about the global economy,Reuters,[],http://www.nytimes.com/reuters/2014/12/16/business/16reuters-markets-stocks.html,None,2014-12-16,News,549028e0798810619765f5fa
139,russia isolation over its actions in ukraine have made it more vulnerable to global economic shocks british prime minister david cameron spokesman said on tuesday,russia ukraine actions have made its economy vulnerable pm spokesman,,[],World,russia isolation over its actions in ukraine have made it more vulnerable to global economic shocks british prime minister david cameron spokesman said on tuesday,Reuters,[],http://www.nytimes.com/reuters/2014/12/16/world/europe/16reuters-ukraine-crisis-russia-britain.html,None,2014-12-16,News,549034da798810619765f70e
537,us housing starts fell in november as groundbreaking for single family homes declined after two hefty increases in what appeared to be brief pause in gradual recovery trend ,us housing starts fall but trend points to recovery,,[],Business Day,us housing starts fell in november as groundbreaking for single family homes declined after two hefty increases in what appeared to be brief pause in gradual recovery trend,Reuters,[],http://www.nytimes.com/reuters/2014/12/16/business/16reuters-usa-economy.html,None,2014-12-16,News,549034dc798810619765f70f
133,qatar energy minister says opec is monitoring the drop in oil prices closely following months long slide that has left crude trading at its lowest point in more than five years,qatar energy minister opec monitoring oil slide,,[],World,qatar energy minister says opec is monitoring the drop in oil prices closely following months long slide that has left crude trading at its lowest point in more than five years,AP,[],http://www.nytimes.com/aponline/2014/12/16/world/middleeast/ap-ml-qatar-oil.html,None,2014-12-16,News,549040d5798810619765f81f
127,us stocks are opening moderately lower as the price of oil continues to drop,us stocks open lower ruble continues to slide,,[],U.S.,us stocks are opening moderately lower as the price of oil continues to drop,AP,[],http://www.nytimes.com/aponline/2014/12/16/us/ap-financial-markets-us-open.html,None,2014-12-16,News,5490450c798810619765f889
997,russia failed to halt the collapse of the rouble on tuesday leaving president vladimir putin facing full blown currency crisis that could weaken his iron grip on power,rouble crisis could shake putin grip on power,,[],Business Day,russia failed to halt the collapse of the rouble on tuesday leaving president vladimir putin facing full blown currency crisis that could weaken his iron grip on power,Reuters,[],http://www.nytimes.com/reuters/2014/12/16/business/16reuters-russia-rouble-putin.html,None,2014-12-16,News,54904947798810619765f8fe
132,energy companies are leading rebound in the us stock market as the price of oil turns higher,energy stocks rebound in us as oil price recovers,,[],U.S.,energy companies are leading rebound in the us stock market as the price of oil turns higher,AP,[],http://www.nytimes.com/aponline/2014/12/16/us/ap-financial-markets-us-midday.html,None,2014-12-16,News,5490657379881035eeb2dc60
403,russia would violate international agreements if it placed nuclear weapons in crimea which it annexed from ukraine ukraine prime minister arseny yatseniuk said on tuesday,ukraine criticizes russia over crimea nuclear weapons comment,,[],World,russia would violate international agreements if it placed nuclear weapons in crimea which it annexed from ukraine ukraine prime minister arseny yatseniuk said on tuesday,Reuters,[],http://www.nytimes.com/reuters/2014/12/16/world/europe/16reuters-ukraine-crisis-crimea.html,None,2014-12-16,News,549066c479881035eeb2dc8c
637,core gulf opec oil producers signalled this week they are prepared to wait as long as six months to year to see the market stabilise quashing hopes for any quick intervention to stop the price rout that took crude to under ( pounds) per barrel,opec signals wait and see approach could last year,,[],Business Day,core gulf opec oil producers signalled this week they are prepared to wait as long as six months to year to see the market stabilise quashing hopes for any quick intervention to stop the price rout that took crude to under ( pounds) per,Reuters,[],http://www.nytimes.com/reuters/2014/12/16/business/16reuters-opec-oil-2015.html,None,2014-12-16,News,5490720c79881035eeb2dde9
385,prosecutors in rio de janeiro said on tuesday that they were seeking to indict the former chief executive officer of brazilian state run oil company petroleo brasileiro sa and leading local construction and engineering firm for fraud,brazil prosecutor seeks indictment against former petrobras ceo,,[],Business Day,prosecutors in rio de janeiro said on tuesday that they were seeking to indict the former chief executive officer of brazilian state run oil company petroleo brasileiro sa and leading local construction and engineering firm for fraud,Reuters,[],http://www.nytimes.com/reuters/2014/12/16/business/16reuters-brazil-petrobras.html,None,2014-12-16,News,5490763c79881035eeb2de5a
364,chinese buyers signed nine contracts for total of more than million tonnes ( million tons) of us soybeans at ceremony in chicago on tuesday,china buyers in deals for more than million tonnes of us soy,,[],World,chinese buyers signed nine contracts for total of more than million tonnes ( million tons) of us soybeans at ceremony in chicago on tuesday,Reuters,[],http://www.nytimes.com/reuters/2014/12/16/world/asia/16reuters-china-soybean-deals.html,None,2014-12-16,News,5490926079881035eeb2e1f4
126,us stocks are ending slightly lower after an early rally fizzled,an early rally fizzles leaving us indexes lower,,[],U.S.,us stocks are ending slightly lower after an early rally fizzled,AP,[],http://www.nytimes.com/aponline/2014/12/16/us/ap-financial-markets-us-close.html,None,2014-12-16,News,5490a13a79881035eeb2e3c8
791,russia suddenly escalating financial crisis risks spilling beyond its borders and endangering parts of the global economy,russia sinking economy becoming global threat,,[],U.S.,russia suddenly escalating financial crisis risks spilling beyond its borders and endangering parts of the global economy,AP,[],http://www.nytimes.com/aponline/2014/12/16/us/politics/ap-us-russia-global-impact.html,None,2014-12-16,News,5490abbb79881035eeb2e514
114,apple has halted online sales of its iphones ipads and other products in russia amid financial turmoil triggered by the steep decline in the country currency,apple stops sales in russia citing unstable ruble,,[],Business Day,apple has halted online sales of its iphones ipads and other products in russia amid financial turmoil triggered by the steep decline in the country currency,AP,[],http://www.nytimes.com/aponline/2014/12/16/business/ap-us-apple-closing-shop-in-russia.html,None,2014-12-16,News,5490ac7e79881035eeb2e531
171,sudden twists in the price of oil and currency trading turned the stock market into roller coaster ride indexes ended slightly lower after an early rally fizzled the price of crude oil stabilized after prolonged rout bringing relief to energy stocks and the russian ruble both of which have been battered by slump in oil the price of oil has fallen by half since june,how the dow jones industrial average did tuesday,,[],Business Day,sudden twists in the price of oil and currency trading turned the stock market into roller coaster ride indexes ended slightly lower after an early rally fizzled the price of crude oil stabilized after prolonged rout bringing relief to energy,AP,[],http://www.nytimes.com/aponline/2014/12/16/business/ap-us-financial-markets-box.html,None,2014-12-16,News,5490ae8b79881035eeb2e56c
854,,market turmoil will test the post crisis financial system,banks are stronger today because they use less borrowed money to finance trading and lending but they still rely on billions of dollars in short term loans that could dry up in panic,[u'United States'],Business Day,banks are stronger today because they use less borrowed money to finance trading and lending but they still rely on billions of dollars in short term loans that could dry up in panic,The New York Times,"[u'Banking and Financial Institutions', u'Credit and Debt', u'Regulation and Deregulation of Industry', u'United States Economy']",http://dealbook.nytimes.com/2014/12/16/market-turmoil-will-test-the-post-crisis-financial-system/,Business,2014-12-16,Blog,5490e50279881035eeb2ebf2
1120,,bond investors are skittish over emerging markets,the precipitous fall in the russian ruble has already rattled investors concerns are mounting that bond troubles of big energy companies in emerging markets will unleash new wave of market contagion,"[u'Russia', u'Europe']",Business Day,the precipitous fall in the russian ruble has already rattled investors concerns are mounting that bond troubles of big energy companies in emerging markets will unleash new wave of market contagion,The New York Times,"[u'Government Bonds', u'Economic Conditions and Trends', u'Banking and Financial Institutions', u'United States Economy', u'Oil (Petroleum) and Gasoline', u'Stocks and Bonds']",http://dealbook.nytimes.com/2014/12/16/bond-investors-are-skittish-over-emerging-markets/,Business,2014-12-16,Blog,5490e68279881035eeb2ec21
699,business sentiment among asia top companies rebounded in the fourth quarter to the second highest level in almost three years thomson reuters/insead survey showed helped by stronger us economy and plunge in oil prices,asian business sentiment rebounds in fourth quarter with india most optimistic,,[],Business Day,business sentiment among asia top companies rebounded in the fourth quarter to the second highest level in almost three years thomson reuters/insead survey showed helped by stronger us economy and plunge in oil prices,Reuters,[],http://www.nytimes.com/reuters/2014/12/16/business/16reuters-asiapac-survey-companies.html,None,2014-12-16,News,5490f4d379881035eeb2eddf
1112,despite the russian central bank extraordinary effort to defend the ruble the currency fell to record lows inducing further panic in the nation financial industry,russia steep rate increase fails to stem ruble decline,,[u'Russia'],Business Day,despite the russian central bank extraordinary effort to defend the ruble the currency fell to record lows inducing further panic in the nation financial industry,The New York Times,"[u'Ruble (Currency)', u'Oil (Petroleum) and Gasoline', u'Interest Rates']",http://www.nytimes.com/2014/12/17/business/russia-ruble-interest-rates.html,Foreign,2014-12-17,News,549017c0798810619765f463
605,the latest purchasing managers report does nothing to change the picture of an economy for which there are no obvious sources of new demand,over all eurozone economy is still growing survey finds,,[u'Europe'],Business Day,the latest purchasing managers report does nothing to change the picture of an economy for which there are no obvious sources of new demand,The New York Times,"[u'Economic Conditions and Trends', u'Euro (Currency)', u'Quantitative Easing']",http://www.nytimes.com/2014/12/17/business/international/eurozone-economy-expanding-slightly-despite-weakness-in-germany-and-france.html,Business,2014-12-17,News,54901e67798810619765f4fb
542,stock indexes fell in volatile session that sent investors rushing for the relative tranquillity of the bond market to wait for the outcome of the federal reserve s policy meeting,oil and the ruble drag the market down bumpy slope,stocks continue their decline on growing concern over oil prices and the impact it has had on russian currency,[],Business Day,stock indexes fell in volatile session that sent investors rushing for the relative tranquillity of the bond market to wait for the outcome of the federal reserve s policy meeting,The New York Times,"[u'Stocks and Bonds', u'Ruble (Currency)']",http://www.nytimes.com/2014/12/17/business/daily-stock-market-activity.html,Business,2014-12-17,News,5490490b798810619765f8f5
1089,the president s spokesman said mr obama would sign legislation passed by congress aimed at blocking russian state firms from western financing and technology while also providing million in military aid to ukraine,obama signals support for new us sanctions to pressure russian economy ,white house officials say pres obama is prepared to sign new round of sanctions against russia already struggling with ruble collapse that will block certain businesses from receiving western financing and technology bipartisan legislation also provides million in arms and military equipment to ukraine,"[u'Russia', u'Ukraine']",World,the president s spokesman said mr obama would sign legislation passed by congress aimed at blocking russian state firms from western financing and technology while also providing million in military aid to ukraine,The New York Times,"[u'Foreign Aid', u'Embargoes and Sanctions', u'International Relations']",http://www.nytimes.com/2014/12/17/world/europe/obama-signing-russia-ukraine-sanctions-bill.html,Foreign,2014-12-17,News,5490763e79881035eeb2de5b
575,what does the currency crisis in russia mean for the united states probably lower interest rates for one thing,charting crazy hours in global markets,,"[u'Russia', u'United States']",The Upshot,what does the currency crisis in russia mean for the united states probably lower interest rates for one thing,The New York Times,"[u'Economic Conditions and Trends', u'Ruble (Currency)', u'International Trade and World Market', u'United States Economy', u'Oil (Petroleum) and Gasoline', u'Banking and Financial Institutions', u'Stocks and Bonds']",http://www.nytimes.com/2014/12/17/upshot/charting-a-crazy-24-hours-in-global-markets.html,Upshot,2014-12-17,News,5490845f79881035eeb2e02d
1200,the “cromnibus” spending bill attacks progressive food legislation and it doesn stop there,you ain seen nothin yet,,[u'United States'],Opinion,the “cromnibus” spending bill attacks progressive food legislation and it doesn stop there,The New York Times,"[u'United States Politics and Government', u'Diet and Nutrition', u'Federal Budget (US)', u'Restaurants', u'Labeling and Labels']",http://www.nytimes.com/2014/12/17/opinion/you-aint-seen-nothin-yet.html,Editorial,2014-12-17,Op-Ed,5490dfab79881035eeb2eb45
